date,station,daily_rainfall_total,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
2014-08-16,Admiralty,-7.188688473537204,28.284625913601207,31.66767356269908,27.68649249851275,6.741877488188858,55.17361030376116
2014-08-17,Admiralty,-16.731967391805302,29.002295236102487,32.51714734850747,28.886676563091104,7.167190084371107,63.74306078600431
2014-08-18,Admiralty,-28.91950837895063,29.69983499093394,33.22267009009258,30.110132192722755,7.621040618539029,70.38047967612924
2014-08-19,Admiralty,-43.410040645881345,30.374469819492873,33.79346000205756,31.34584415353668,8.097645618137967,75.22052061486603
2014-08-20,Admiralty,-59.86229340350567,31.02342436317658,34.23873529900554,32.58279721166188,8.59122161061327,78.39783724294477
2014-08-21,Admiralty,-77.9349958627317,31.643923263382344,34.56771419553963,33.809976133227316,9.095985123410278,80.04708320109553
2014-08-22,Admiralty,-97.2868772344677,32.23319116150747,34.789614906262976,35.016365684361986,9.606152683974338,80.3029121300484
2014-08-23,Admiralty,-117.57666672962173,32.78845269894926,34.91365564577868,36.19095063119485,10.115940819750792,79.29997767053337
2014-08-24,Admiralty,-138.46309355910213,33.306932517105004,34.94905462868991,37.32271573985493,10.619566058184988,77.17293346328059
2014-08-25,Admiralty,-159.6048869338169,33.785855257372006,34.905030069599746,38.400645776471166,11.111244926722268,74.05643314902008
2014-08-26,Admiralty,-180.66077606467428,34.22244556114755,34.790800183111344,39.41372550717255,11.585193952807975,70.08513036848193
2014-08-27,Admiralty,-201.2894901625825,34.61392806982894,34.61558318382783,40.35093969808807,12.035629663887457,65.39367876239619
2014-08-28,Admiralty,-221.14975843844968,34.95752742481347,34.388597286352336,41.20127311534673,12.456768587406058,60.116731971492996
2014-08-29,Admiralty,-239.90031010318395,35.25046826749843,34.119060705287964,41.95371052507747,12.842827250809119,54.38894363650234
2014-08-30,Admiralty,-257.19987436769355,35.48997523928114,33.816191655237866,42.59723669340931,13.188022181541989,48.344967398154324
2014-08-31,Admiralty,-272.7071804428866,35.67327298155886,33.48920835080517,43.120836386471204,13.486569907050008,42.11945689717904
2014-10-01,Admiralty,-286.08095753967143,35.79758613572892,33.147329006593,43.51349437039215,13.732686954778524,35.84706577430652
2014-10-02,Admiralty,-296.9799348689561,35.8601393431886,32.799771837204474,43.76419541130113,13.920589852172881,29.662447670266857
2014-10-03,Admiralty,-305.0628416416486,35.85815724533519,32.45575505724272,43.86192427532711,14.04449512667842,23.70025622579011
2014-10-04,Admiralty,-309.9884070686574,35.78886448356601,32.12449688131088,43.795665728599104,14.098619305740492,18.095145081606354
2014-10-05,Admiralty,-311.4153603608906,35.64948569927833,31.81521552401209,43.554404537246064,14.077178916804439,12.98176787844566
2014-10-06,Admiralty,-309.00243072925616,35.43724553386947,31.53712919994944,43.12712546739698,13.974390487315599,8.494778257038085
2014-10-07,Admiralty,-302.40834738466253,35.14936862873671,31.299456123726078,42.502813285180835,13.78447054471932,4.768829858113724
2014-10-08,Admiralty,-291.29183953801777,34.78307962527734,31.111414509945142,41.670452756726625,13.501635616460954,1.9385763224026284
2014-10-09,Admiralty,-275.31163640023,34.335603164888674,30.98222257320975,40.61902864816331,13.120102229985834,0.13867129063487482
2014-10-10,Admiralty,-254.12646718220756,33.804163888968006,30.921098528123032,39.33752572561989,12.634086912739317,-0.4962315964594666
2014-10-11,Admiralty,-227.39506109485845,33.18598643891262,30.937260589288115,37.81492875522533,12.037806192166734,0.16852130184966896
2014-10-12,Admiralty,-194.776147349091,32.478295456119824,31.039926971308127,36.04022250310864,11.325476595713441,2.2675836262923497
2014-10-13,Admiralty,-155.92845515581317,31.678315581986904,31.238315888786197,34.00239173539878,10.491314650824776,5.9356090175986616
2014-10-14,Admiralty,-110.51071372593327,30.78327145791117,31.54164555632544,31.690421218224728,9.529536884946085,11.307251116498662
2014-10-15,Admiralty,-58.1816522703595,29.790387725289907,31.959134188529006,29.093295717715474,8.43435982552271,18.517163563722416
2014-10-16,Admiralty,1.4,28.69688902552042,32.5,26.2,7.2,27.7
2014-10-17,Admiralty,41.8,27.5,32.6,24.1,6.4,38.5
2014-10-18,Admiralty,0.2,26.8,31.6,25.2,6.9,42.1
2014-10-19,Admiralty,1.6,28.1,33.6,24.4,5.3,24.8
2014-10-20,Admiralty,0.0,28.3,33.0,25.4,5.7,26.6
2014-10-21,Admiralty,-1.3505652068049316,26.74164985585349,29.469495658820648,25.18786784355609,4.118739316205515,20.16606950447375
2014-10-22,Admiralty,0.0,26.1,28.3,24.6,3.7,15.8
2014-10-23,Admiralty,0.0,28.1,32.4,25.2,6.7,26.3
2014-10-24,Admiralty,0.0,29.3,34.3,25.4,6.0,25.6
2014-10-25,Admiralty,0.0,29.4,34.2,26.0,7.2,28.1
2014-10-26,Admiralty,0.0,29.0,33.3,26.9,8.7,38.9
2014-10-27,Admiralty,0.0,27.1,31.7,24.3,6.9,49.0
2014-10-28,Admiralty,0.0,27.7,32.8,25.0,5.8,36.0
2014-10-29,Admiralty,0.0,29.0,34.2,25.6,7.7,31.3
2014-10-30,Admiralty,0.0,28.0,33.4,25.7,6.3,25.2
2014-10-31,Admiralty,0.0,27.3,33.9,24.0,5.7,37.4
2014-11-01,Admiralty,0.0,28.1,31.9,25.6,7.3,23.4
2014-11-02,Admiralty,0.0,29.2,33.2,26.0,5.6,23.8
2014-11-03,Admiralty,0.0,29.8,33.6,25.9,5.3,24.8
2014-11-04,Admiralty,0.0,29.7,33.8,26.5,8.2,29.2
2014-11-05,Admiralty,0.0,27.6,34.5,23.6,6.9,30.2
2014-11-06,Admiralty,0.0,26.1,31.4,23.4,8.1,50.0
2014-11-07,Admiralty,0.0,26.6,31.6,24.2,7.8,37.8
2014-11-08,Admiralty,0.0,27.1,31.6,24.0,7.4,28.4
2014-11-09,Admiralty,0.0,27.5,31.4,23.8,6.2,39.2
2014-11-10,Admiralty,0.0,27.3,30.7,25.5,6.5,31.7
2014-11-11,Admiralty,6.5,26.3,31.2,24.6,5.6,24.1
2014-11-12,Admiralty,31.8,26.6,33.2,23.4,4.6,41.4
2014-11-13,Admiralty,58.2,27.0,33.7,23.0,6.5,79.9
2014-11-14,Admiralty,0.4,27.0,31.1,24.5,8.9,34.6
2014-11-15,Admiralty,26.6,26.9,33.0,24.4,6.2,33.1
2014-11-16,Admiralty,1.2,26.2,30.8,25.0,5.6,31.0
2014-11-17,Admiralty,17.8,26.1,31.7,24.8,7.5,44.3
2014-11-18,Admiralty,3.0,25.6,27.1,24.8,5.9,17.3
2014-11-19,Admiralty,0.0,27.3,32.9,24.9,8.2,36.0
2014-11-20,Admiralty,10.8,26.9,31.6,25.2,7.7,28.4
2014-11-21,Admiralty,1.0,27.2,32.5,25.3,6.1,33.8
2014-11-22,Admiralty,6.4,27.5,33.5,25.5,5.4,36.7
2014-11-23,Admiralty,2.6,27.0,33.0,25.6,5.5,36.0
2014-11-24,Admiralty,1.0,27.6,32.6,24.9,6.6,36.4
2014-11-25,Admiralty,29.6,27.4,32.5,24.2,6.4,42.5
2014-11-26,Admiralty,33.2,27.1,33.1,24.2,7.8,71.3
2014-11-27,Admiralty,0.0,27.5,31.2,25.2,7.9,31.0
2014-11-28,Admiralty,0.0,27.9,31.5,26.0,7.4,29.9
2014-11-29,Admiralty,5.8,25.8,31.3,24.6,6.5,37.4
2014-11-30,Admiralty,0.0,27.6,31.2,24.6,5.6,22.3
2014-12-01,Admiralty,7.2,26.3,28.7,23.6,5.9,26.3
2014-12-02,Admiralty,0.0,27.7,31.7,25.3,6.1,26.6
2014-12-03,Admiralty,0.0,28.6,32.1,25.4,8.0,28.8
2014-12-04,Admiralty,45.2,25.8,27.9,23.4,6.8,48.6
2014-12-05,Admiralty,0.0,28.4,34.5,24.7,7.0,24.5
2014-12-06,Admiralty,9.6,26.8,29.5,23.6,8.5,53.3
2014-12-07,Admiralty,2.0,26.8,33.3,24.5,7.7,38.2
2014-12-08,Admiralty,0.2,27.0,30.1,24.9,8.4,28.8
2014-12-09,Admiralty,0.0,27.6,31.3,24.9,10.9,37.8
2014-12-10,Admiralty,0.0,27.8,32.2,25.5,11.4,33.8
2014-12-11,Admiralty,33.6,27.0,31.4,23.9,9.5,41.4
2014-12-12,Admiralty,0.0,28.0,31.7,25.3,11.6,38.5
2014-12-13,Admiralty,11.8,27.2,30.5,24.0,9.6,37.8
2014-12-14,Admiralty,0.0,28.1,32.0,25.4,8.9,29.9
2014-12-15,Admiralty,0.2,27.5,31.0,25.2,10.0,29.5
2014-12-16,Admiralty,1.8,26.5,29.1,24.8,7.3,20.2
2014-12-17,Admiralty,27.0,26.1,30.8,23.6,5.9,32.0
2014-12-18,Admiralty,10.8,27.2,32.1,24.0,10.1,38.9
2014-12-19,Admiralty,28.2,25.2,25.8,24.5,7.8,24.8
2014-12-20,Admiralty,0.0,26.8,32.9,24.9,7.9,41.0
2014-12-21,Admiralty,0.0,26.9,31.2,25.2,8.5,38.9
2014-12-22,Admiralty,0.0,26.7,30.8,24.4,7.3,24.1
2014-12-23,Admiralty,0.0,26.1,28.3,24.7,8.6,29.9
2014-12-24,Admiralty,0.4,26.6,32.4,24.8,7.6,27.4
2014-12-25,Admiralty,0.0,27.2,31.9,25.6,5.0,24.1
2014-12-26,Admiralty,25.0,25.2,28.1,23.7,7.4,31.3
2014-12-27,Admiralty,19.4,25.8,31.0,23.8,7.2,29.2
2014-12-28,Admiralty,1.8,26.0,29.7,24.3,10.5,35.6
2014-12-29,Admiralty,1.0,25.2,28.2,24.1,13.3,50.0
2014-12-30,Admiralty,0.0,24.8,26.0,23.9,12.1,45.7
2014-12-31,Admiralty,0.0,25.9,28.1,24.4,11.2,36.7
2015-01-01,Admiralty,0.0,25.8,27.2,24.7,11.5,32.8
2015-01-02,Admiralty,0.0,26.6,29.5,24.7,13.9,38.2
2015-01-03,Admiralty,0.0,26.8,30.3,24.2,13.2,36.4
2015-01-04,Admiralty,0.0,27.1,31.1,24.6,12.1,34.2
2015-01-05,Admiralty,0.0,27.5,31.8,24.5,9.9,30.2
2015-01-06,Admiralty,41.8,26.7,32.2,24.3,8.8,36.7
2015-01-07,Admiralty,7.8,26.0,30.7,24.8,8.1,27.4
2015-01-08,Admiralty,6.4,25.8,30.0,24.3,8.0,33.8
2015-01-09,Admiralty,0.6,24.6,26.2,23.7,9.9,29.9
2015-01-10,Admiralty,1.6,25.9,32.8,23.5,9.9,27.4
2015-01-11,Admiralty,0.4,26.5,29.8,24.6,11.2,35.6
2015-01-12,Admiralty,0.0,27.3,30.6,25.3,16.4,41.8
2015-01-13,Admiralty,0.0,27.1,31.2,24.6,15.9,41.4
2015-01-14,Admiralty,0.0,27.0,30.9,24.6,16.0,44.6
2015-01-15,Admiralty,0.0,27.0,31.0,24.7,15.5,42.5
2015-01-16,Admiralty,0.0,26.4,30.4,23.6,13.8,39.2
2015-01-17,Admiralty,0.0,26.5,30.9,23.5,14.1,37.1
2015-01-18,Admiralty,0.0,26.4,30.1,24.0,15.0,42.5
2015-01-19,Admiralty,0.0,26.3,30.5,23.7,14.6,38.9
2015-01-20,Admiralty,0.0,26.2,29.9,23.6,14.4,41.0
2015-01-21,Admiralty,16.0,26.1,30.2,24.2,12.8,40.3
2015-01-22,Admiralty,0.0,26.4,29.3,24.3,14.5,40.7
2015-01-23,Admiralty,0.0,26.1,29.4,23.7,14.7,44.3
2015-01-24,Admiralty,0.0,26.2,29.9,24.4,12.7,37.1
2015-01-25,Admiralty,0.0,26.2,29.8,24.0,12.9,36.4
2015-01-26,Admiralty,0.0,26.5,30.5,24.2,13.5,37.4
2015-01-27,Admiralty,0.0,26.8,30.8,23.9,13.2,34.6
2015-01-28,Admiralty,1.8,26.5,31.8,23.5,10.6,32.4
2015-01-29,Admiralty,0.0,26.2,28.9,24.5,13.1,31.7
2015-01-30,Admiralty,0.0,26.5,30.1,24.5,12.9,39.6
2015-01-31,Admiralty,0.0,26.9,31.3,24.6,15.7,43.6
2015-02-01,Admiralty,0.0,26.2,30.4,23.4,13.9,48.6
2015-02-02,Admiralty,0.0,25.9,28.4,23.9,10.9,41.8
2015-02-03,Admiralty,0.0,25.8,28.8,24.0,12.3,34.9
2015-02-04,Admiralty,7.0,25.1,27.1,23.1,11.5,34.2
2015-02-05,Admiralty,0.0,26.3,29.8,24.5,16.5,50.4
2015-02-06,Admiralty,14.0,25.7,29.3,23.6,14.8,48.6
2015-02-07,Admiralty,0.0,26.0,29.3,24.0,15.5,48.6
2015-02-08,Admiralty,0.0,25.9,29.4,23.5,15.9,42.1
2015-02-09,Admiralty,0.0,26.2,29.7,24.3,17.2,50.8
2015-02-10,Admiralty,0.0,26.327922773799603,29.512333426699968,24.81136959705984,17.139504571464805,57.566947139052424
2015-02-11,Admiralty,0.0,26.18404770851524,28.985941046577338,24.639993926655894,15.789705575950155,57.575111242396126
2015-02-12,Admiralty,0.0,25.96621125633107,28.60338195310473,24.112933457722026,14.270053792460423,52.89980177621361
2015-02-13,Admiralty,0.0,25.872249869431272,28.84721523975474,23.557248659192105,13.7,45.61632820668739
2015-02-14,Admiralty,0.0,26.1,30.2,23.3,14.0,37.8
2015-02-15,Admiralty,0.0,26.7,32.2,23.5,12.9,33.8
2015-02-16,Admiralty,0.0,27.1,32.0,23.9,14.7,39.2
2015-02-17,Admiralty,0.0,27.0,31.3,24.5,15.6,38.9
2015-02-18,Admiralty,0.0,27.2,31.8,23.9,12.5,40.3
2015-02-19,Admiralty,1.4,26.4,31.7,23.4,13.3,42.5
2015-02-20,Admiralty,0.0,27.0,31.6,24.5,14.7,37.1
2015-02-21,Admiralty,0.0,26.8,31.4,24.1,13.6,34.2
2015-02-22,Admiralty,0.0,26.7,31.1,24.0,13.5,37.4
2015-02-23,Admiralty,42.6,26.8,34.1,23.6,10.4,38.9
2015-02-24,Admiralty,0.2,26.9,29.6,24.7,12.9,35.3
2015-02-25,Admiralty,0.0,27.3,32.7,24.7,11.7,38.2
2015-02-26,Admiralty,0.0,27.0,30.8,24.6,12.3,33.1
2015-02-27,Admiralty,0.0,27.4,32.3,24.4,14.5,40.3
2015-02-28,Admiralty,0.0,27.8,32.8,24.7,14.4,38.5
2015-03-01,Admiralty,0.0,28.0,32.8,25.0,12.6,38.9
2015-03-02,Admiralty,0.0,27.5,32.3,24.8,10.7,41.4
2015-03-03,Admiralty,0.0,27.8,32.1,25.3,10.7,36.4
2015-03-04,Admiralty,0.2,27.5,33.5,25.5,10.2,34.2
2015-03-05,Admiralty,0.0,27.6,33.2,24.6,10.6,34.6
2015-03-06,Admiralty,0.0,27.7,32.5,24.4,9.4,29.9
2015-03-07,Admiralty,0.0,28.0,32.4,25.0,13.0,36.0
2015-03-08,Admiralty,0.0,27.8,33.5,25.3,8.8,36.4
2015-03-09,Admiralty,3.2,27.1,31.3,25.1,11.5,43.6
2015-03-10,Admiralty,0.0,27.5,31.9,24.4,11.6,46.1
2015-03-11,Admiralty,8.4,25.4,26.9,24.3,10.1,34.6
2015-03-12,Admiralty,0.0,27.1,30.9,24.9,10.8,36.4
2015-03-13,Admiralty,0.0,27.2,32.2,24.4,12.2,33.8
2015-03-14,Admiralty,0.0,27.4,32.9,24.4,10.9,30.6
2015-03-15,Admiralty,0.0,27.4,31.0,24.9,11.6,31.0
2015-03-16,Admiralty,1.6,27.3,33.9,25.6,8.5,31.0
2015-03-17,Admiralty,2.6,28.0,33.3,25.5,11.0,27.4
2015-03-18,Admiralty,0.0,28.3,34.5,25.9,11.7,35.6
2015-03-19,Admiralty,26.6,28.0,33.9,26.2,10.7,33.8
2015-03-20,Admiralty,0.2,28.3,33.1,24.7,8.5,38.2
2015-03-21,Admiralty,16.4,27.9,35.0,24.9,8.6,45.4
2015-03-22,Admiralty,37.4,26.9,32.6,23.1,8.3,57.6
2015-03-23,Admiralty,0.0,28.0,33.9,25.2,11.1,33.5
2015-03-24,Admiralty,0.0,27.9,31.0,25.9,12.8,35.6
2015-03-25,Admiralty,0.0,28.4,32.7,26.1,15.8,45.7
2015-03-26,Admiralty,0.0,28.4,31.9,26.1,15.7,46.4
2015-03-27,Admiralty,0.0,28.4,32.2,26.0,14.7,42.1
2015-03-28,Admiralty,3.0,27.6,30.2,26.2,11.7,42.8
2015-03-29,Admiralty,4.8,26.7,29.6,25.0,8.8,42.8
2015-03-30,Admiralty,0.0,28.2,32.5,25.6,11.8,36.0
2015-03-31,Admiralty,34.2,27.3,32.9,24.8,7.4,38.5
2015-05-01,Admiralty,0.2,27.6,31.7,25.5,5.1,28.1
2015-05-02,Admiralty,7.6,27.7,29.8,25.2,6.6,32.8
2015-05-03,Admiralty,87.2,26.8,29.5,23.6,5.7,38.9
2015-05-04,Admiralty,0.0,27.4,32.6,25.1,5.2,34.2
2015-05-05,Admiralty,0.0,28.5,33.5,25.1,5.8,24.5
2015-05-06,Admiralty,0.0,28.8,33.8,26.5,6.3,25.6
2015-05-07,Admiralty,8.0,28.3,31.6,26.5,6.3,30.2
2015-05-08,Admiralty,4.4,28.3,31.4,26.5,6.1,34.2
2015-05-09,Admiralty,0.0,29.2,33.1,26.2,6.5,30.2
2015-05-10,Admiralty,0.0,29.2,33.8,27.4,6.9,26.6
2015-05-11,Admiralty,0.0,29.9,33.4,27.3,9.3,27.0
2015-05-12,Admiralty,18.0,28.9,32.1,25.3,7.0,36.0
2015-05-13,Admiralty,8.8,28.0,31.1,26.0,5.9,33.8
2015-05-14,Admiralty,1.2,28.2,33.5,25.2,6.7,36.0
2015-05-15,Admiralty,0.4,27.0,29.7,26.0,4.3,27.0
2015-05-16,Admiralty,13.6,28.0,31.9,25.8,4.8,28.8
2015-05-17,Admiralty,8.0,28.5,33.9,25.8,6.2,34.9
2015-05-18,Admiralty,33.0,27.9,31.7,25.2,4.7,33.8
2015-05-19,Admiralty,2.2,28.6,34.0,26.2,5.5,29.2
2015-05-20,Admiralty,38.0,27.5,31.7,25.4,6.0,37.1
2015-05-21,Admiralty,0.4,28.9,33.3,25.7,6.3,26.3
2015-05-22,Admiralty,0.8,28.8,32.7,27.1,5.6,30.6
2015-05-23,Admiralty,5.0,26.8,28.3,25.2,6.1,30.6
2015-05-24,Admiralty,0.0,28.9,33.4,26.3,5.8,23.4
2015-05-25,Admiralty,18.4,27.9,31.7,25.9,5.0,23.0
2015-05-26,Admiralty,5.8,27.8,32.9,24.9,6.6,28.8
2015-05-27,Admiralty,0.0,28.2,32.6,24.9,6.0,30.2
2015-05-28,Admiralty,0.0,28.9,32.4,26.1,5.5,20.9
2015-05-29,Admiralty,0.4,29.8,33.4,27.0,6.8,31.0
2015-05-30,Admiralty,0.0,30.0,34.3,27.2,8.8,34.9
2015-05-31,Admiralty,0.0,29.1,33.1,26.1,5.5,32.8
2015-06-01,Admiralty,0.0,28.9,34.2,26.0,5.6,22.3
2015-06-02,Admiralty,5.2,28.6,35.1,25.4,8.2,36.7
2015-06-03,Admiralty,0.0,28.8,33.1,25.0,6.4,21.6
2015-06-04,Admiralty,0.6,28.8,33.5,26.4,6.6,24.5
2015-06-05,Admiralty,0.0,28.4,34.8,25.8,4.8,28.4
2015-06-06,Admiralty,6.6,27.5,32.3,25.1,5.2,37.8
2015-06-07,Admiralty,2.8,27.7,30.8,25.7,4.3,19.1
2015-06-08,Admiralty,0.0,28.3,31.0,26.1,5.3,28.4
2015-06-09,Admiralty,0.0,27.5,29.8,25.8,8.3,31.7
2015-06-10,Admiralty,0.2,29.0,32.4,26.8,6.0,23.4
2015-06-11,Admiralty,5.4,27.9,32.6,25.3,5.5,40.0
2015-06-12,Admiralty,11.8,26.4,28.7,24.4,5.1,47.2
2015-06-13,Admiralty,0.0,28.0,31.7,25.8,6.2,20.5
2015-06-14,Admiralty,10.4,26.3,28.1,24.2,8.2,42.8
2015-06-15,Admiralty,0.0,27.9,31.1,25.7,4.7,28.4
2015-06-16,Admiralty,13.4,26.9,29.7,23.4,4.9,40.0
2015-06-17,Admiralty,5.6,27.5,30.7,25.2,5.2,32.0
2015-06-18,Admiralty,0.0,29.2,32.9,26.6,6.2,22.7
2015-06-19,Admiralty,0.0,29.2,32.0,27.1,6.9,28.4
2015-06-20,Admiralty,0.0,29.7,33.2,27.3,6.9,27.0
2015-06-21,Admiralty,0.0,30.0,33.8,27.9,6.9,27.4
2015-06-22,Admiralty,0.0,30.1,33.5,27.7,7.0,25.2
2015-06-23,Admiralty,0.0,29.9,33.3,27.9,7.4,30.2
2015-06-24,Admiralty,0.0,29.8,32.9,27.6,7.6,32.4
2015-06-25,Admiralty,0.0,29.7,32.6,27.6,7.4,26.3
2015-06-26,Admiralty,0.0,29.7,33.1,27.6,8.1,26.3
2015-06-27,Admiralty,0.0,29.9,33.4,27.3,7.5,25.2
2015-06-28,Admiralty,0.0,29.9,33.2,27.8,7.7,29.5
2015-06-29,Admiralty,0.0,30.0,33.8,27.2,6.3,25.9
2015-06-30,Admiralty,0.0,30.1,34.0,26.8,6.4,23.8
2015-07-01,Admiralty,0.2,28.2,30.0,24.1,6.0,43.2
2015-07-02,Admiralty,4.0,28.9,32.2,26.7,5.8,31.0
2015-07-03,Admiralty,0.0,29.2,32.4,27.1,7.3,28.1
2015-07-04,Admiralty,16.2,27.4,29.1,23.5,6.9,54.0
2015-07-05,Admiralty,0.0,29.4,33.6,26.7,7.0,28.4
2015-07-06,Admiralty,0.0,29.3,32.2,27.3,7.4,28.1
2015-07-07,Admiralty,0.0,29.3,31.9,27.5,7.2,25.6
2015-07-08,Admiralty,4.4,28.5,32.3,23.8,6.2,58.0
2015-07-09,Admiralty,0.0,29.2,32.4,26.6,7.2,40.3
2015-07-10,Admiralty,0.6,28.9,31.2,25.5,7.1,37.4
2015-07-11,Admiralty,0.2,29.3,32.8,26.5,6.4,31.3
2015-07-12,Admiralty,0.0,29.4,33.2,27.3,7.5,26.3
2015-07-13,Admiralty,0.0,29.2,31.5,27.8,7.7,27.0
2015-07-14,Admiralty,27.6,28.2,32.1,22.8,7.9,55.1
2015-07-15,Admiralty,0.0,29.2,32.5,27.3,5.9,21.2
2015-07-16,Admiralty,0.2,28.9,32.6,27.2,6.9,36.4
2015-07-17,Admiralty,16.4,28.2,31.7,24.8,7.2,45.7
2015-07-18,Admiralty,6.4,29.3,32.8,26.7,8.5,34.2
2015-07-19,Admiralty,0.0,29.6,32.8,27.4,6.8,29.9
2015-07-20,Admiralty,0.0,29.5,33.2,27.3,7.5,36.0
2015-07-21,Admiralty,4.0,29.0,33.9,26.3,7.7,32.0
2015-07-22,Admiralty,0.0,29.5,33.7,26.2,10.3,32.8
2015-07-23,Admiralty,0.0,29.0,32.8,27.6,9.6,31.0
2015-07-24,Admiralty,0.4,28.5,33.5,25.3,8.0,43.9
2015-07-25,Admiralty,0.0,29.6,34.1,25.7,7.1,28.8
2015-07-26,Admiralty,13.4,28.3,32.0,24.8,6.8,52.9
2015-07-27,Admiralty,0.0,28.4,31.8,25.2,7.0,37.8
2015-07-28,Admiralty,40.4,28.0,31.3,24.0,8.7,37.8
2015-07-29,Admiralty,0.0,29.0,32.6,26.9,10.4,33.5
2015-07-30,Admiralty,2.6,28.0,32.8,25.8,5.3,31.3
2015-07-31,Admiralty,39.2,26.5,32.1,23.2,5.5,39.6
2015-08-01,Admiralty,1.6,26.7,30.3,23.5,7.5,26.3
2015-08-02,Admiralty,0.0,28.9,33.1,25.6,6.3,29.5
2015-08-03,Admiralty,6.2,26.3,28.5,23.9,6.4,35.6
2015-08-04,Admiralty,10.8,27.1,30.8,24.1,5.5,26.3
2015-08-05,Admiralty,0.0,28.4,32.0,26.6,6.2,25.6
2015-08-06,Admiralty,15.0,26.9,30.3,24.4,5.9,42.5
2015-08-07,Admiralty,7.0,27.0,30.0,24.2,5.1,37.8
2015-08-08,Admiralty,0.2,28.0,31.3,25.1,5.7,23.8
2015-08-09,Admiralty,10.4,27.3,30.8,23.2,7.3,63.4
2015-08-10,Admiralty,0.0,28.9,31.9,26.6,8.6,34.2
2015-08-11,Admiralty,12.4,27.9,31.8,26.1,6.4,43.9
2015-08-12,Admiralty,0.8,26.6,27.9,25.1,6.4,26.6
2015-08-13,Admiralty,0.0,28.4,32.7,25.9,8.0,37.1
2015-08-14,Admiralty,0.0,29.0,32.4,26.6,7.7,31.7
2015-08-15,Admiralty,0.0,29.1,32.8,27.2,9.7,33.8
2015-08-16,Admiralty,0.0,28.8,32.3,27.3,8.4,44.3
2015-08-17,Admiralty,0.8,28.7,31.6,26.5,7.0,42.5
2015-08-18,Admiralty,0.0,29.2,32.9,26.8,7.8,29.5
2015-08-19,Admiralty,0.0,29.3,32.8,26.8,6.7,28.4
2015-08-20,Admiralty,0.0,29.4,32.4,27.2,6.0,32.8
2015-08-21,Admiralty,16.8,28.2,31.4,24.9,6.9,29.2
2015-08-22,Admiralty,0.0,28.9,32.4,26.6,6.4,33.5
2015-08-23,Admiralty,0.0,29.0,32.6,27.2,10.0,33.1
2015-08-24,Admiralty,0.0,28.9,31.6,27.4,7.7,27.7
2015-08-25,Admiralty,1.0,27.7,31.2,25.7,6.4,36.7
2015-08-26,Admiralty,0.0,28.3,32.2,25.9,6.4,26.6
2015-08-27,Admiralty,0.0,28.6,32.6,25.4,9.6,29.9
2015-08-28,Admiralty,0.0,29.0,32.8,26.2,10.2,32.8
2015-08-29,Admiralty,0.0,29.7,33.4,27.8,10.1,32.8
2015-08-30,Admiralty,0.0,29.4,32.6,27.1,7.9,32.4
2015-08-31,Admiralty,0.0,29.3,32.9,27.2,10.0,37.8
2015-09-01,Admiralty,0.0,29.3,33.0,26.8,7.0,28.4
2015-09-02,Admiralty,0.0,29.2,33.2,26.9,8.9,32.4
2015-09-03,Admiralty,2.4,28.9,32.3,27.3,10.1,37.1
2015-09-04,Admiralty,5.0,28.3,31.5,25.9,6.6,38.9
2015-09-05,Admiralty,0.0,28.9,33.9,25.3,5.8,26.3
2015-09-06,Admiralty,0.0,29.4,33.0,26.8,6.1,25.6
2015-09-07,Admiralty,0.0,29.0,32.6,26.2,6.2,24.8
2015-09-08,Admiralty,0.0,28.9,32.3,26.8,6.7,29.5
2015-09-09,Admiralty,41.0,26.2,30.0,22.8,6.2,52.6
2015-09-10,Admiralty,0.0,27.3,30.6,24.0,5.2,24.8
2015-09-11,Admiralty,0.0,28.8,33.1,25.2,7.4,27.4
2015-09-12,Admiralty,0.0,28.8,32.0,26.6,6.5,28.1
2015-09-13,Admiralty,0.0,29.2,32.8,26.9,5.8,21.6
2015-09-14,Admiralty,0.0,28.7,31.6,27.2,6.5,24.8
2015-09-15,Admiralty,5.6,26.4,29.5,24.4,5.7,45.0
2015-09-16,Admiralty,4.8,27.1,30.3,24.7,6.1,34.6
2015-09-17,Admiralty,0.0,28.8,32.1,26.7,5.8,26.6
2015-09-18,Admiralty,0.0,28.9,32.0,27.3,11.5,29.9
2015-09-19,Admiralty,0.0,28.9,32.5,27.1,11.9,35.6
2015-09-20,Admiralty,13.0,28.6,33.3,26.2,6.6,29.9
2015-09-21,Admiralty,72.2,27.9,33.0,23.1,5.6,40.0
2015-09-22,Admiralty,0.0,28.2,32.3,25.0,6.5,31.0
2015-09-23,Admiralty,0.0,28.3,30.9,26.3,7.8,29.2
2015-09-24,Admiralty,0.0,28.3,32.2,25.7,6.0,25.2
2015-09-25,Admiralty,0.0,28.9,32.5,26.4,5.7,25.6
2015-09-26,Admiralty,0.0,29.0,33.4,25.5,7.0,27.4
2015-09-27,Admiralty,0.0,29.2,33.3,26.3,5.2,22.7
2015-09-28,Admiralty,3.6,27.6,30.7,24.3,6.1,36.0
2015-09-29,Admiralty,0.0,28.2,31.7,24.9,5.7,26.3
2015-09-30,Admiralty,9.8,27.8,32.3,24.0,6.5,42.1
2015-10-01,Admiralty,0.0,28.3,33.0,25.5,6.3,29.5
2015-10-02,Admiralty,14.2,27.3,32.3,23.7,7.1,37.1
